epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
27,17499,0.5509583353996277,0.6092543601989746,0.3530137836933136,,,
28,18124,,,,0.5023223757743835,0.5478057265281677,0.3049602806568146
28,18124,0.5499224066734314,0.6127681732177734,0.35138192772865295,,,
29,18749,,,,0.542972207069397,0.5808985829353333,0.3389900028705597
29,18749,0.5617761015892029,0.6184823513031006,0.3620203733444214,,,
30,19374,,,,0.5344386696815491,0.5795202851295471,0.3335641324520111
30,19374,0.555605411529541,0.6137740612030029,0.3551670014858246,,,
31,19999,,,,0.550152063369751,0.5877305269241333,0.34483802318573
31,19999,0.5541102886199951,0.6164223551750183,0.3561450242996216,,,
32,20624,,,,0.5509434342384338,0.5870726108551025,0.34538745880126953
32,20624,0.5567669868469238,0.6190294623374939,0.3586886525154114,,,
33,21249,,,,0.5205318331718445,0.5816472768783569,0.3262382745742798
33,21249,0.5612496733665466,0.6171910166740417,0.3609781265258789,,,
34,21874,,,,0.5259131789207458,0.5773140788078308,0.3292652368545532
34,21874,0.5582312345504761,0.62273108959198,0.36076438426971436,,,
35,22499,,,,0.522661030292511,0.5766228437423706,0.32591378688812256
35,22499,0.5659254789352417,0.6220996975898743,0.3649105131626129,,,
36,23124,,,,0.5574026703834534,0.5951220393180847,0.35086590051651
36,23124,0.5698318481445312,0.6283854246139526,0.36891722679138184,,,
37,23749,,,,0.5614235401153564,0.5929238796234131,0.3549281060695648
37,23749,0.571230947971344,0.6251967549324036,0.3695218861103058,,,
38,24374,,,,0.544685423374176,0.5948424339294434,0.34507977962493896
38,24374,0.5833083987236023,0.6306772232055664,0.3773760199546814,,,
39,24999,,,,0.5492470264434814,0.5944163799285889,0.34600549936294556
39,24999,0.5722835659980774,0.6286801099777222,0.3712173402309418,,,
40,25624,,,,0.5400456190109253,0.5802962183952332,0.3356660306453705
40,25624,0.5755606293678284,0.6276690363883972,0.3724697530269623,,,
41,26249,,,,0.5421490669250488,0.5880556702613831,0.3397633731365204
41,26249,0.5822420120239258,0.6333710551261902,0.378054678440094,,,
42,26874,,,,0.542607843875885,0.5915205478668213,0.3400886654853821
42,26874,0.5904182195663452,0.6370930075645447,0.38410213589668274,,,
43,27499,,,,0.5617309212684631,0.5925959944725037,0.35603609681129456
43,27499,0.5993604063987732,0.6378963589668274,0.3894936442375183,,,
44,28124,,,,0.5683044791221619,0.5989334583282471,0.3612596094608307
44,28124,0.591667115688324,0.6368299722671509,0.3844830095767975,,,
45,28749,,,,0.5652603507041931,0.5995612740516663,0.35967928171157837
45,28749,0.5905636548995972,0.6373643279075623,0.3844217360019684,,,
46,29374,,,,0.5671879649162292,0.5964224338531494,0.35938745737075806
46,29374,0.6022948622703552,0.642225444316864,0.393674373626709,,,
47,29999,,,,0.5728141665458679,0.593778669834137,0.36412376165390015
47,29999,0.6055465340614319,0.6437600255012512,0.3964349031448364,,,
48,30624,,,,0.5776094198226929,0.6064191460609436,0.3681287169456482
48,30624,0.6106953024864197,0.6479916572570801,0.40037745237350464,,,
49,31249,,,,0.5710928440093994,0.5930051803588867,0.36025702953338623
49,31249,0.6022983193397522,0.6417919397354126,0.3941876292228699,,,
50,31874,,,,0.5763098001480103,0.6000120043754578,0.36548689007759094
50,31874,0.5999471545219421,0.642181396484375,0.39197584986686707,,,
51,32499,,,,0.5469850897789001,0.599757194519043,0.3478107452392578
51,32499,0.6082797050476074,0.647622287273407,0.39952611923217773,,,
52,33124,,,,0.5568690299987793,0.5959484577178955,0.3509853780269623
52,33124,0.6069599390029907,0.6487954258918762,0.3989080786705017,,,
53,33749,,,,0.5759682059288025,0.5988250970840454,0.36558419466018677
53,33749,0.6111443042755127,0.6470789909362793,0.40118297934532166,,,
54,34374,,,,0.5695646405220032,0.6022589206695557,0.36065417528152466
54,34374,0.6121233701705933,0.6511790156364441,0.40286943316459656,,,
55,34999,,,,0.5805913209915161,0.6015614867210388,0.3694751262664795
55,34999,0.6180240511894226,0.6536648273468018,0.40778887271881104,,,
56,35624,,,,0.5849695205688477,0.6062922477722168,0.3730519115924835
56,35624,0.6211455464363098,0.6540520191192627,0.4094507098197937,,,
57,36249,,,,0.5776143670082092,0.6092299222946167,0.3690618872642517
57,36249,0.6228923797607422,0.6552262902259827,0.41159817576408386,,,
58,36874,,,,0.5716148018836975,0.5945125222206116,0.36172667145729065
58,36874,0.62002032995224,0.6555346250534058,0.4096876084804535,,,
59,37499,,,,0.5760458707809448,0.5929134488105774,0.36421817541122437
59,37499,0.6250911355018616,0.6564343571662903,0.4129466414451599,,,
60,38124,,,,0.5877289772033691,0.6137246489524841,0.3779429793357849
60,38124,0.6195506453514099,0.6581376194953918,0.409498929977417,,,
61,38749,,,,0.5760419964790344,0.609695553779602,0.36849018931388855
61,38749,0.6199398040771484,0.6538801789283752,0.41049906611442566,,,
62,39374,,,,0.5903118252754211,0.6152520775794983,0.3791793882846832
62,39374,0.622883141040802,0.6569374203681946,0.4125250279903412,,,
63,39999,,,,0.5683045983314514,0.6065303683280945,0.36136701703071594
63,39999,0.6272017359733582,0.6580652594566345,0.4159676730632782,,,
64,40624,,,,0.5657958388328552,0.6082226037979126,0.35932114720344543
64,40624,0.631608784198761,0.6617528200149536,0.419297993183136,,,
65,41249,,,,0.590250551700592,0.6142520904541016,0.3791641294956207
65,41249,0.6256508231163025,0.66231369972229,0.41605108976364136,,,
66,41874,,,,0.5910789370536804,0.6149508953094482,0.3800812065601349
66,41874,0.6331346035003662,0.663000762462616,0.4216870069503784,,,
67,42499,,,,0.5968682765960693,0.6186177134513855,0.3843896985054016
67,42499,0.6318384408950806,0.6611620187759399,0.4198470413684845,,,
68,43124,,,,0.5831213593482971,0.6177648305892944,0.3749978244304657
68,43124,0.6302387118339539,0.6593914031982422,0.41824838519096375,,,
69,43749,,,,0.5907104015350342,0.6130387187004089,0.3779234290122986
69,43749,0.6350455284118652,0.6662523150444031,0.4245559871196747,,,
70,44374,,,,0.5804845094680786,0.6177816987037659,0.37253427505493164
70,44374,0.641383945941925,0.6657912731170654,0.4275589883327484,,,
71,44999,,,,0.5910713076591492,0.6114221811294556,0.378903329372406
71,44999,0.635679304599762,0.6670758724212646,0.423665851354599,,,
72,45624,,,,0.5945557355880737,0.6168026924133301,0.38280609250068665
72,45624,0.6361792683601379,0.6671733260154724,0.42423129081726074,,,
73,46249,,,,0.5804922580718994,0.6079919338226318,0.3700321316719055
73,46249,0.6426998972892761,0.6715818643569946,0.4302324652671814,,,
74,46874,,,,0.6044602990150452,0.6213388442993164,0.3910891115665436
74,46874,0.641903281211853,0.6687033772468567,0.4298816919326782,,,
75,47499,,,,0.5884559750556946,0.6148386597633362,0.379161536693573
75,47499,0.6484943628311157,0.6706547737121582,0.4343389570713043,,,
76,48124,,,,0.5968674421310425,0.6127605438232422,0.3832685947418213
76,48124,0.6373988389968872,0.6678742170333862,0.42572021484375,,,
77,48749,,,,0.5945960283279419,0.6139260530471802,0.3825385570526123
77,48749,0.6447737216949463,0.6697016358375549,0.43125471472740173,,,
78,49374,,,,0.5925213694572449,0.618476927280426,0.3818814158439636
78,49374,0.6404626965522766,0.668578028678894,0.42923781275749207,,,
79,49999,,,,0.592607319355011,0.6100394129753113,0.37990033626556396
79,49999,0.6513127684593201,0.6719937324523926,0.43810948729515076,,,
80,50624,,,,0.6032560467720032,0.6219579577445984,0.3904348909854889
80,50624,0.6473340392112732,0.6700232028961182,0.43448489904403687,,,
81,51249,,,,0.5970327854156494,0.6196487545967102,0.3851730525493622
81,51249,0.6478941440582275,0.6714927554130554,0.4340519309043884,,,
82,51874,,,,0.5974489450454712,0.6193872690200806,0.3853084146976471
82,51874,0.6527122259140015,0.6739641427993774,0.4399299621582031,,,
83,52499,,,,0.5963743925094604,0.6201031804084778,0.3848612308502197
83,52499,0.6500380635261536,0.6747933030128479,0.4373892545700073,,,
84,53124,,,,0.6035208106040955,0.6230230927467346,0.39136815071105957
84,53124,0.6525641083717346,0.6766254901885986,0.44008997082710266,,,
85,53749,,,,0.602383017539978,0.6222327351570129,0.39043664932250977
85,53749,0.6505640745162964,0.6749687194824219,0.43771541118621826,,,
86,54374,,,,0.6010884642601013,0.6214105486869812,0.3888503611087799
86,54374,0.6594825387001038,0.6760786771774292,0.444981187582016,,,
87,54999,,,,0.5991836786270142,0.6178975105285645,0.3862905502319336
87,54999,0.6508824229240417,0.6751762628555298,0.437526673078537,,,
88,55624,,,,0.6001814007759094,0.6220985651016235,0.38800114393234253
88,55624,0.6504599452018738,0.675914466381073,0.4375567138195038,,,
89,56249,,,,0.6057363748550415,0.6251260638237,0.39335858821868896
89,56249,0.6550342440605164,0.6784565448760986,0.4414748549461365,,,
90,56874,,,,0.607246458530426,0.6256087422370911,0.3943372666835785
90,56874,0.6541035175323486,0.6744604706764221,0.4409794509410858,,,
91,57499,,,,0.5964991450309753,0.6202059388160706,0.3847237527370453
91,57499,0.6555977463722229,0.675223171710968,0.4407496452331543,,,
92,58124,,,,0.6066581606864929,0.6242408752441406,0.3936888873577118
92,58124,0.6567997932434082,0.6768110990524292,0.4432341158390045,,,
93,58749,,,,0.6030218005180359,0.6233006715774536,0.3903657793998718
93,58749,0.6550590395927429,0.67734694480896,0.4419202506542206,,,
