epoch,step,train_F1,train_OA,train_mIoU,val_F1,val_OA,val_mIoU
21,13749,0.5208889245986938,0.5934639573097229,0.3299620747566223,,,
22,14374,,,,0.4887024462223053,0.5611764192581177,0.3031506836414337
22,14374,0.5255045294761658,0.5974950194358826,0.33334556221961975,,,
23,14999,,,,0.5067952275276184,0.5712081789970398,0.31583625078201294
23,14999,0.53167724609375,0.6024574637413025,0.3387024998664856,,,
24,15624,,,,0.5138734579086304,0.5797919631004333,0.3213723301887512
24,15624,0.5385846495628357,0.6010826826095581,0.34183597564697266,,,
25,16249,,,,0.5018450021743774,0.5718034505844116,0.3134170174598694
25,16249,0.54110187292099,0.6062015295028687,0.343721479177475,,,
26,16874,,,,0.5308427214622498,0.5755519866943359,0.33064672350883484
26,16874,0.53291916847229,0.6034917831420898,0.33909812569618225,,,
27,17499,,,,0.5262077450752258,0.5757171511650085,0.3287104666233063
27,17499,0.551099956035614,0.610789954662323,0.35324984788894653,,,
28,18124,,,,0.5141090750694275,0.5668126940727234,0.3171660304069519
28,18124,0.5497024059295654,0.6131899356842041,0.35123172402381897,,,
29,18749,,,,0.5439026355743408,0.5844190120697021,0.3403070271015167
29,18749,0.5672799944877625,0.6175537705421448,0.36425748467445374,,,
30,19374,,,,0.5288155674934387,0.5791009068489075,0.3302549719810486
30,19374,0.5613695383071899,0.6168504357337952,0.35971903800964355,,,
31,19999,,,,0.5389488339424133,0.5811060070991516,0.33610764145851135
31,19999,0.5613238215446472,0.6177271604537964,0.36026453971862793,,,
32,20624,,,,0.5356981754302979,0.5767315626144409,0.3329532742500305
32,20624,0.5574811697006226,0.6194323897361755,0.35883182287216187,,,
33,21249,,,,0.5308870077133179,0.5848179459571838,0.3327066898345947
33,21249,0.5694425106048584,0.6197775602340698,0.3659813404083252,,,
34,21874,,,,0.5281028747558594,0.5770903825759888,0.329346239566803
34,21874,0.5625292658805847,0.6237402558326721,0.3636312186717987,,,
35,22499,,,,0.5343116521835327,0.5822552442550659,0.33373555541038513
35,22499,0.5666966438293457,0.6231909990310669,0.3659282922744751,,,
36,23124,,,,0.5445007085800171,0.5871052742004395,0.3419102430343628
36,23124,0.5715728402137756,0.6283085942268372,0.37048423290252686,,,
37,23749,,,,0.5502008199691772,0.5884736180305481,0.3459358215332031
37,23749,0.5764238834381104,0.6266496777534485,0.3728543221950531,,,
38,24374,,,,0.5447862148284912,0.5860822796821594,0.3416532874107361
38,24374,0.5772435665130615,0.6280284523963928,0.37256497144699097,,,
39,24999,,,,0.5476085543632507,0.5892577171325684,0.3444327116012573
39,24999,0.5712324976921082,0.6263765096664429,0.36932361125946045,,,
40,25624,,,,0.5467426776885986,0.5883656740188599,0.3438076674938202
40,25624,0.5742086172103882,0.6255368590354919,0.37136510014533997,,,
41,26249,,,,0.5471078753471375,0.5872207283973694,0.34327954053878784
41,26249,0.5795249938964844,0.6298937797546387,0.37573015689849854,,,
42,26874,,,,0.5478533506393433,0.5873907804489136,0.34390977025032043
42,26874,0.5813906192779541,0.630415678024292,0.3764500021934509,,,
43,27499,,,,0.5440618395805359,0.5867370963096619,0.3415120244026184
43,27499,0.5794103145599365,0.6290768980979919,0.37382417917251587,,,
44,28124,,,,0.5495569705963135,0.5887632369995117,0.3454183340072632
44,28124,0.5749409198760986,0.6260554194450378,0.3713436722755432,,,
